region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	topURI	translitTitleOther	arTitleOther	searchNames	arBW
Faris	50.53898	29.60089	towns	cite	Ǧannābaŧ	جنابة	JANNABA_505E296N_S_FARI	Ǧannābaŧ	جنابة	Jannaba	Jannaba
Faris	50.73914	31.53831	towns	cite	Lūrdaǧān	لوردجان	LURDAJAN_507E315N_S_FARI	Lūrdaǧān, al-Lūriǧān	لوردجان، ﭐللورجان	Lurdajan, al-Lurijan	Lurdajan, al-Lurijan
Faris	50.80266	30.74015	villages	village?	Ṣāhik	صاهك	SAHIK_508E307N_S_FARI	Ṣāhik	صاهك	Sahik	Sahik
Faris	50.84951	30.29389	towns	cite	Ǧunbaḏ Mallaġān	جنبذ ملغان	JUNBADHMALLAGHAN_508E302N_S_FARI	Ǧunbaḏ Mallaġān, Ǧunbaḏ Mallaǧān	جنبذ ملغان، جنبذ ملجان	Junbadh Mallaghan, Junbadh Mallajan	Junbadh Mallaghan, Junbadh Mallajan
Faris	51.03513	29.44172	towns	cite	Tawwaz	توز	TAWWAZ_510E294N_S_FARI	Tawwaz, Tawwaǧ !	توز، توج !	Tawwaz, Tawwaj !	Tawwaz, Tawwaj !
Faris	51.11281	29.92934	regions	region	Bazranǧ	بزرنج	BAZRANJ_511E299N_R_FARI	Bazranǧ	بزرنج	Bazranj	Bazranj
Faris	51.12283	28.49687	regions	region	Naǧīram	نجيرم	NAJIRAM_511E284N_R_FARI	Naǧīram	نجيرم	Najiram	Najiram
Faris	51.17294	29.42208	towns	cite	Tawwaz	توز	TAWWAZ_511E294N_S_FARI	Tawwaz, Tawwaǧ !	توز، توج !	Tawwaz, Tawwaj !	Tawwaz, Tawwaj !
Faris	51.17750	30.39947	regions	region	Balā Sābūr	بلا سابور	BALASABUR_511E303N_R_FARI	Balā Sābūr	بلا سابور	Bala Sabur	Bala Sabur
Faris	51.25820	30.30738	villages	pont/bourgade/etape	Daḫwīd	دخويد	DAKHWID_512E303N_S_FARI	Daḫwīd, Darḫīḏ	دخويد، درخيذ	Dakhwid, Darkhidh	Dakhwid, Darkhidh
Faris	51.26065	29.22327	towns	cite	al-Ġundiǧān	ﭐلغندجان	GHUNDIJAN_512E292N_S_FARI	al-Ġundiǧān	ﭐلغندجان	al-Ghundijan	al-Ghundijan
Faris	51.26816	29.28011	towns	canton	Dašt Bārīn	دشت بارين	DASHTBARIN_512E292N_S_FARI	Dašt Bārīn	دشت بارين	Dasht Barin	Dasht Barin
Faris	51.30074	29.39151	villages	localite	Hindūǧān	هندوجان	HINDUJAN_513E293N_S_FARI	Hindūǧān, Hindīǧān	هندوجان، هنديجان	Hindujan, Hindijan	Hindujan, Hindijan
Faris	51.30575	29.54859	towns	cite	Ḫašt	خشت	KHASHT_513E295N_S_FARI	Ḫašt	خشت	Khasht	Khasht
Faris	51.39095	28.66191	regions	region	Ḫurmuq	خرمق	KHURMUQ_513E286N_R_FARI	Ḫurmuq	خرمق	Khurmuq	Khurmuq
Faris	51.42853	29.64228	waters	riviere	Nahr Sābūr	نهر سابور	NAHRSABUR_514E296N_W_FARI	Nahr Sābūr	نهر سابور	Nahr Sabur	Nahr Sabur
Faris	51.44858	30.01617	regions	region	Ḫumayǧān	خميجان	KHUMAYJAN_514E300N_R_FARI	Ḫumayǧān	خميجان	Khumayjan	Khumayjan
Faris	51.50809	30.24443	villages	localite	Ḫawāḏān	خواذان	KHAWADHAN_515E302N_S_FARI	Ḫawāḏān, Ḫawrāwāḏān, Ḫawrābāḏān, Ḫūbaḏān	خواذان، خوراواذان، خوراباذان، خوبذان	Khawadhan, Khawrawadhan, Khawrabadhan, Khubadhan	Khawadhan, Khawrawadhan, Khawrabadhan, Khubadhan
Faris	51.51373	29.57692	towns	ville	Kumāriǧ	كمارج	KUMARIJ_515E295N_S_FARI	Kumāriǧ	كمارج	Kumarij	Kumarij
Faris	51.51624	29.83157	capitals	capitale	Šahrastān	شهرستان	SHAHRASTAN_515E298N_S_FARI	Šahrastān, Sābūr	شهرستان، سابور	Shahrastan, Sabur	Shahrastan, Sabur
Faris	51.51624	29.83157	regions	circonscription	Sābūr	سابور	SABUR_515E298N_R_FARI	Sābūr, Šahrastān	سابور، شهرستان	Sabur, Shahrastan	Sabur, Shahrastan
Faris	51.54129	29.66188	towns	cite	Darīz	دريز	DARIZ_515E296N_S_FARI	Darīz	دريز	Dariz	Dariz
Faris	51.55235	30.12743	towns	cite	Nūbandaǧān	نوبندجان	NUBANDAJAN_515E301N_S_FARI	Nūbandaǧān, Nūbanǧān	نوبندجان، نوبنجان	Nubandajan, Nubanjan	Nubandajan, Nubanjan
Faris	51.64606	30.15444	waystations	citadelle	Qalʿaŧ al-Ǧiṣṣ	قلعة ﭐلجص	QALAJISS_516E301N_S_FARI	Qalʿaŧ al-Ǧiṣṣ	قلعة ﭐلجص	Qala al-Jiss	Qala al-Jiss
Faris	51.68412	29.60743	towns	cite	Kāzarūn	كازرون	KAZARUN_516E296N_S_FARI	Kāzarūn	كازرون	Kazarun	Kazarun
Faris	51.69552	31.79256	waystations	etape	Karū	كرو	KARU_516E317N_S_FARI	Karū	كرو	Karu	Karu
Faris	51.76932	29.32600	waters	riviere	Nahr Ǧarsīq	نهر جرسيق	NAHRJARSIQ_517E293N_W_FARI	Nahr Ǧarsīq, Nahr Ǧaršīq	نهر جرسيق، نهر جرشيق	Nahr Jarsiq, Nahr Jarshiq	Nahr Jarsiq, Nahr Jarshiq
Faris	51.78402	30.09815	villages	localite	Ǧarkān	جركان	JARKAN_517E300N_S_FARI	Ǧarkān, Ḫarkān, Karkān, al-Karǧān	جركان، خركان، كركان، ﭐلكرجان	Jarkan, Kharkan, Karkan, al-Karjan	Jarkan, Kharkan, Karkan, al-Karjan
Faris	51.81266	31.19326	waystations	etape	Ǧaʿfarābāḏ	جعفراباذ	JAFARABADH_518E311N_S_FARI	Ǧaʿfarābāḏ	جعفراباذ	Jafarabadh	Jafarabadh
Faris	51.81266	31.35567	waystations	etape	Sumayram	سميرم	SUMAYRAM_518E313N_S_FARI	Sumayram	سميرم	Sumayram	Sumayram
Faris	51.83196	29.50280	waters	lac	Buḥayraŧ Kāzarūn	بحيرة كازرون	BUHAYRAKAZARUN_518E295N_W_FARI	Buḥayraŧ Kāzarūn	بحيرة كازرون	Buhayra Kazarun	Buhayra Kazarun
Faris	51.86732	32.00251	waystations	etape	Qūmisaŧ	قومسة	QUMISA_518E320N_S_FARI	Qūmisaŧ	قومسة	Qumisa	Qumisa
Faris	51.90116	30.50943	regions	region	Kām Fayrūz	كام فيروز	KAMFAYRUZ_519E305N_R_FARI	Kām Fayrūz	كام فيروز	Kam Fayruz	Kam Fayruz
Faris	51.91938	31.44454	sites	site	Mās	ماس	MAS_519E314N_O_FARI	Mās	ماس	Mas	Mas
Faris	51.92199	30.72449	villages	localite	Kallār	كلار	KALLAR_519E307N_S_FARI	Kallār	كلار	Kallar	Kallar
Faris	51.92718	29.86635	regions	region	Tīr Mardān	تير مردان	TIRMARDAN_519E298N_R_FARI	Tīr Mardān	تير مردان	Tir Mardan	Tir Mardan
Faris	51.93240	30.69092	waystations	etape	Kūrd	كورد	KURD_519E306N_S_FARI	Kūrd, Kūrad	كورد، كورد	Kurd, Kurad	Kurd, Kurad
Faris	51.94222	29.60960	villages	localite	Dašt Arzan	دشت أرزن	DASHTARZAN_519E296N_S_FARI	Dašt Arzan	دشت أرزن	Dasht Arzan	Dasht Arzan
Faris	51.94541	30.04859	waystations	etape	al-Ḫarrāraŧ	ﭐلخرارة	KHARRARA_519E300N_S_FARI	al-Ḫarrāraŧ	ﭐلخرارة	al-Kharrara	al-Kharrara
Faris	51.96103	31.80584	waystations	etape	Rūzkān	روزكان	RUZKAN_519E318N_S_FARI	Rūzkān	روزكان	Ruzkan	Ruzkan
Faris	51.97730	29.22327	towns	cite	Ḫurraŧ	خرة	KHURRA_519E292N_S_FARI	Ḫurraŧ	خرة	Khurra	Khurra
Faris	51.99227	30.77818	towns	canton/cite	Ūrd	أورد	URD_519E307N_S_FARI	Ūrd	أورد	Urd	Urd
Faris	52.02871	31.25559	waystations	etape	Ḫān Rūšan	خان روشن	KHANRUSHAN_520E312N_S_FARI	Ḫān Rūšan, Ḫān Awīs, Ḫuwāriš	خان روشن، خان أويس، خوارش	Khan Rushan, Khan Awis, Khuwarish	Khan Rushan, Khan Awis, Khuwarish
Faris	52.17709	31.51558	waystations	etape	Azkās	أزكاس	AZKAS_521E315N_S_FARI	Azkās	أزكاس	Azkas	Azkas
Faris	52.19005	29.98842	waystations	etape	Ḫullār	خلار	KHULLAR_521E299N_S_FARI	Ḫullār, Ḫullān	خلار، خلان	Khullar, Khullan	Khullar, Khullan
Faris	52.21353	30.39049	waystations	etape	Mihrǧānāwāz	مهرجاناواز	MIHRJANAWAZ_522E303N_S_FARI	Mihrǧānāwāz	مهرجاناواز	Mihrjanawaz	Mihrjanawaz
Faris	52.22036	29.56820	waystations	etape	Ḫān al-Asad	خان ﭐلأسد	KHANASAD_522E295N_S_FARI	Ḫān al-Asad	خان ﭐلأسد	Khan al-Asad	Khan al-Asad
Faris	52.28050	28.05331	waystations	etape	Mah	مه	MAH_522E280N_S_FARI	Mah, Má	مه، مى	Mah, Ma	Mah, Ma
Faris	52.29587	29.87379	villages	village	Ǧuwaym	جويم	JUWAYM_522E298N_S_FARI	Ǧuwaym	جويم	Juwaym	Juwaym
Faris	52.34306	27.69666	capitals	capitale	Sīrāf	سيراف	SIRAF_523E276N_S_FARI	Sīrāf	سيراف	Siraf	Siraf
Faris	52.36569	28.41977	waystations	etape	Kīrand	كيرند	KIRAND_523E284N_S_FARI	Kīrand	كيرند	Kirand	Kirand
Faris	52.36712	30.03958	towns	cite	al-Bayḍāʾ	ﭐلبيضاء	BAYDA_523E300N_S_FARI	al-Bayḍāʾ, Nasā	ﭐلبيضاء، نسا	al-Bayda, Nasa	al-Bayda, Nasa
Faris	52.39133	27.81680	villages	localite	Ǧamm	جم	JAMM_523E278N_S_FARI	Ǧamm	جم	Jamm	Jamm
Faris	52.43219	31.42233	towns	cite	Sarwīstān	سرويستان	SARWISTAN_524E314N_S_FARI	Sarwīstān, Sarūrīr	سرويستان، سرورير	Sarwistan, Sarurir	Sarwistan, Sarurir
Faris	52.44000	30.74910	regions	region	al-Rūn	ﭐلرون	RUN_524E307N_R_FARI	al-Rūn	ﭐلرون	al-Run	al-Run
Faris	52.44521	30.82066	towns	cite/etape	Qaṣr Aʿīn	قصر أعين	QASRAIN_524E308N_S_FARI	Qaṣr Aʿīn, Qaṣr Āyīn, al-Rūn	قصر أعين، قصر آيين، ﭐلرون	Qasr Ain, Qasr Ayin, al-Run	Qasr Ain, Qasr Ayin, al-Run
Faris	52.48426	30.50270	waystations	etape	Ḫūsikān	خوسكان	KHUSIKAN_524E305N_S_FARI	Ḫūsikān	خوسكان	Khusikan	Khusikan
Faris	52.49428	29.94029	towns	cite	Hazār	هزار	HAZAR_524E299N_S_FARI	Hazār, Azār Sābūr	هزار، أزار سابور	Hazar, Azar Sabur	Hazar, Azar Sabur
Faris	52.49957	29.50609	waystations	etape	Kafrah	كفره	KAFRAH_524E295N_S_FARI	Kafrah, Kafr	كفره، كفر	Kafrah, Kafr	Kafrah, Kafr
Faris	52.52867	29.61884	metropoles	metropole	Šīrāz	شيراز	SHIRAZ_525E296N_S_FARI	Šīrāz	شيراز	Shiraz	Shiraz
Faris	52.58324	28.84797	towns	cite	Ǧūr	جور	JUR_525E288N_S_FARI	Ǧūr, Bayrūzābāḏ	جور، بيروزاباذ	Jur, Bayruzabadh	Jur, Bayruzabadh
Faris	52.62743	31.17990	regions	region	Arǧumān	أرجمان	ARJUMAN_526E311N_R_FARI	Arǧumān	أرجمان	Arjuman	Arjuman
Faris	52.62743	31.17990	regions	region	Barm	برم	BARM_526E311N_R_FARI	Barm	برم	Barm	Barm
Faris	52.63784	30.18595	towns	cite	Maʾīn	مئين	MAIN_526E301N_S_FARI	Maʾīn, Maʿīn	مئين، معين	Main, Main	Main, Main
Faris	52.64171	27.34352	villages	localite	Nāband	نابند	NABAND_526E273N_S_FARI	Nāband	نابند	Naband	Naband
Faris	52.66127	31.16430	towns	cite	Ābāḏaŧ	آباذة	ABADHA_526E311N_S_FARI	Ābāḏaŧ, Arǧumān	آباذة، أرجمان	Abadha, Arjuman	Abadha, Arjuman
Faris	52.67152	28.52097	waystations	etape	Rāykān	رايكان	RAYKAN_526E285N_S_FARI	Rāykān, Ḫān Azādmard	رايكان، خان أزادمرد	Raykan, Khan Azadmard	Raykan, Khan Azadmard
Faris	52.67168	30.91897	villages	localite	Iqlīd	إقليد	IQLID_526E309N_S_FARI	Iqlīd	إقليد	Iqlid	Iqlid
Faris	52.67428	30.09815	waystations	citadelle	Qalʿaŧ Saʿīdābāḏ	قلعة سعيداباذ	QALASAIDABADH_526E300N_S_FARI	Qalʿaŧ Saʿīdābāḏ	قلعة سعيداباذ	Qala Saidabadh	Qala Saidabadh
Faris	52.68133	28.69894	waystations	etape	Biyābšūrāb	بيابشوراب	BIYABSHURAB_526E286N_S_FARI	Biyābšūrāb, Dašt Šūrāb	بيابشوراب، دشت شوراب	Biyabshurab, Dasht Shurab	Biyabshurab, Dasht Shurab
Faris	52.69768	29.21962	waystations	etape	Kuwār	كوار	KUWAR_526E292N_S_FARI	Kuwār	كوار	Kuwar	Kuwar
Faris	52.74824	29.77510	villages	localite	Rakān	ركان	RAKAN_527E297N_S_FARI	Rakān	ركان	Rakan	Rakan
Faris	52.79142	31.05956	towns	cite	Sarmaq	سرمق	SARMAQ_527E310N_S_FARI	Sarmaq, al-Surmaq	سرمق، ﭐلسرمق	Sarmaq, al-Surmaq	Sarmaq, al-Surmaq
Faris	52.80644	29.37477	waystations	etape	Qaryaŧ al-Rummān	قرية ﭐلرمان	QARYARUMMAN_528E293N_S_FARI	Qaryaŧ al-Rummān	قرية ﭐلرمان	Qarya al-Rumman	Qarya al-Rumman
Faris	52.85141	28.88488	towns	cite	Mīmand	ميمند	MIMAND_528E288N_S_FARI	Mīmand	ميمند	Mimand	Mimand
Faris	52.86193	27.76342	towns	cite	Kurān	كران	KURAN_528E277N_S_FARI	Kurān	كران	Kuran	Kuran
Faris	52.86431	30.60582	towns	cite	Muškān	مشكان	MUSHKAN_528E306N_S_FARI	Muškān	مشكان	Mushkan	Mushkan
Faris	52.87257	29.77510	waystations	barrage	Raʾs al-Sikr	رأس ﭐلسكر	RASSIKR_528E297N_S_FARI	Raʾs al-Sikr	رأس ﭐلسكر	Ras al-Sikr	Ras al-Sikr
Faris	52.88580	29.31712	villages	village	Ḫān Mīm	خان ميم	KHANMIM_528E293N_S_FARI	Ḫān Mīm	خان ميم	Khan Mim	Khan Mim
Faris	52.92548	29.54062	waystations	etape	Dāriyān	داريان	DARIYAN_529E295N_S_FARI	Dāriyān	داريان	Dariyan	Dariyan
Faris	52.92548	29.97008	capitals	capitale	Iṣṭaḫr	إصطخر	ISTAKHR_529E299N_S_FARI	Iṣṭaḫr	إصطخر	Istakhr	Istakhr
Faris	52.94703	28.28084	villages	localite	Abzar	أبزر	ABZAR_529E282N_S_FARI	Abzar	أبزر	Abzar	Abzar
Faris	53.03090	30.13418	waystations	etape	Qaryaŧ Ibn Bundār	قرية إبن بندار	QARYAIBNBUNDAR_530E301N_S_FARI	Qaryaŧ Ibn Bundār	قرية إبن بندار	Qarya Ibn Bundar	Qarya Ibn Bundar
Faris	53.03724	28.44621	towns	canton	Qīr	قير	QIR_530E284N_S_FARI	Qīr, Kīr	قير، كير	Qir, Kir	Qir, Kir
Faris	53.06569	29.97467	towns	cite	Fārūq	فاروق	FARUQ_530E299N_S_FARI	Fārūq	فاروق	Faruq	Faruq
Faris	53.11293	28.40599	villages	localite	Kārzin	كارزن	KARZIN_531E284N_S_FARI	Kārzin	كارزن	Karzin	Karzin
Faris	53.12982	30.73791	towns	cite	Karaŧ	كرة	KARA_531E307N_S_FARI	Karaŧ	كرة	Kara	Kara
Faris	53.13182	28.69941	towns	cite	al-Ṣīmakān	ﭐلصيمكان	SIMAKAN_531E286N_S_FARI	al-Ṣīmakān	ﭐلصيمكان	al-Simakan	al-Simakan
Faris	53.13563	28.52387	waters	riviere	Nahr Sakkān	نهر سكان	NAHRSAKKAN_531E285N_W_FARI	Nahr Sakkān	نهر سكان	Nahr Sakkan	Nahr Sakkan
Faris	53.16106	30.17019	regions	district	Kamīn	كمين	KAMIN_531E301N_R_FARI	Kamīn	كمين	Kamin	Kamin
Faris	53.16106	30.17019	villages	bourgade	Kamīn	كمين	KAMIN_531E301N_S_FARI	Kamīn	كمين	Kamin	Kamin
Faris	53.16886	29.88067	waystations	etape	Kalwaḏār	كلوذار	KALWADHAR_531E298N_S_FARI	Kalwaḏār, Qalwaḏar, Qaryaŧ al-Ḥammām	كلوذار، قلوذر، قرية ﭐلحمام	Kalwadhar, Qalwadhar, Qarya al-Hammam	Kalwadhar, Qalwadhar, Qarya al-Hammam
Faris	53.18449	30.63942	villages	bourgade	Qaryaŧ Bīḏ	قرية بيذ	QARYABIDH_531E306N_S_FARI	Qaryaŧ Bīḏ, Bīḏ, Qaryaŧ al-Ḫillāf	قرية بيذ، بيذ، قرية ﭐلخلاف	Qarya Bidh, Bidh, Qarya al-Khillaf	Qarya Bidh, Bidh, Qarya al-Khillaf
Faris	53.19750	30.28490	waystations	etape	Kahamandaŧ	كهمندة	KAHAMANDA_531E302N_S_FARI	Kahamandaŧ, Kihmand, Kamahank	كهمندة، كهمند، كمهنك	Kahamanda, Kihmand, Kamahank	Kahamanda, Kihmand, Kamahank
Faris	53.20589	29.25713	towns	cite	Ḫawaristān	خورستان	KHAWARISTAN_532E292N_S_FARI	Ḫawaristān, Sarwistān	خورستان، سروستان	Khawaristan, Sarwistan	Khawaristan, Sarwistan
Faris	53.22441	29.83708	waystations	etape	ZiyādābāḏZiyādāwāḏ	زياداباذزياداواذ	ZIYADABADHZIYADAWADH_532E298N_S_FARI	ZiyādābāḏZiyādāwāḏ	زياداباذزياداواذ	ZiyadabadhZiyadawadh	ZiyadabadhZiyadawadh
Faris	53.25737	31.15094	towns	cite	Abarqūh	أبرقوه	ABARQUH_532E311N_S_FARI	Abarqūh	أبرقوه	Abarquh	Abarquh
Faris	53.27732	28.76436	towns	cite	Ḫabr	خبر	KHABR_532E287N_S_FARI	Ḫabr	خبر	Khabr	Khabr
Faris	53.33817	29.54292	towns	cite	Ḫurrāmaŧ	خرامة	KHURRAMA_533E295N_S_FARI	Ḫurrāmaŧ	خرامة	Khurrama	Khurrama
Faris	53.38985	26.11223	waters	mer	Baḥr Fāris	بحر فارس	BAHRFARIS_533E261N_W_FARI	Baḥr Fāris	بحر فارس	Bahr Faris	Bahr Faris
Faris	53.43209	27.88081	waystations	etape	Bārāb	باراب	BARAB_534E278N_S_FARI	Bārāb	باراب	Barab	Barab
Faris	53.44398	29.79117	waystations	etape	Ǧūbānan	جوبانن	JUBANAN_534E297N_S_FARI	Ǧūbānan	جوبانن	Jubanan	Jubanan
Faris	53.44663	29.12318	waystations	etape	al-Ribāṭ	ﭐلرباط	RIBAT_534E291N_S_FARI	al-Ribāṭ	ﭐلرباط	al-Ribat	al-Ribat
Faris	53.47044	29.69700	waters	lac	Buḥayraŧ al-Bāšfūyaŧ	بحيرة ﭐلباشفوية	BUHAYRABASHFUYA_534E296N_W_FARI	Buḥayraŧ al-Bāšfūyaŧ,  Buḥayraŧ al-Bāšfūriyyaŧ	بحيرة ﭐلباشفوية،  بحيرة ﭐلباشفورية	Buhayra al-Bashfuya,  Buhayra al-Bashfuriyya	Buhayra al-Bashfuya,  Buhayra al-Bashfuriyya
Faris	53.51012	28.51826	towns	cite	Ǧahram	جهرم	JAHRAM_535E285N_S_FARI	Ǧahram	جهرم	Jahram	Jahram
Faris	53.60800	29.07233	towns	cite	Kurm	كرم	KURM_536E290N_S_FARI	Kurm	كرم	Kurm	Kurm
Faris	53.61920	30.46456	towns	cite	Bawwān	بوان	BAWWAN_536E304N_S_FARI	Bawwān	بوان	Bawwan	Bawwan
Faris	53.63181	28.92193	towns	cite	Fasā	فسا	FASA_536E289N_S_FARI	Fasā	فسا	Fasa	Fasa
Faris	53.66217	32.40568	towns	ville	ʿUqdaŧ	عقدة	UQDA_536E324N_S_FARI	ʿUqdaŧ	عقدة	Uqda	Uqda
Faris	53.70323	28.05935	waystations	etape	Kāryān	كاريان	KARYAN_537E280N_S_FARI	Kāryān	كاريان	Karyan	Karyan
Faris	53.70323	29.36324	waystations	etape	Kaṯ	كث	KATH_537E293N_S_FARI	Kaṯ	كث	Kath	Kath
Faris	53.73617	29.78210	towns	cite	Ābāḏaŧ	آباذة	ABADHA_537E297N_S_FARI	Ābāḏaŧ	آباذة	Abadha	Abadha
Faris	53.78841	30.00577	waystations	etape	Raʾs al-Dunyā	رأس ﭐلدنيا	RASDUNYA_537E300N_S_FARI	Raʾs al-Dunyā	رأس ﭐلدنيا	Ras al-Dunya	Ras al-Dunya
Faris	53.81699	28.94971	towns	cite	Ṭabistān	طبستان	TABISTAN_538E289N_S_FARI	Ṭabistān, Ṭamistān, Ṭimāristān	طبستان، طمستان، طمارستان	Tabistan, Tamistan, Timaristan	Tabistan, Tamistan, Timaristan
Faris	53.84828	31.55774	waystations	etape	Qaryaŧ al-Asad	قرية ﭐلأسد	QARYAASAD_538E315N_S_FARI	Qaryaŧ al-Asad	قرية ﭐلأسد	Qarya al-Asad	Qarya al-Asad
Faris	53.92036	29.69008	waystations	citadelle	Qaryaŧ al-Ās	قرية ﭐلآس	QARYAAS_539E296N_S_FARI	Qaryaŧ al-Ās	قرية ﭐلآس	Qarya al-As	Qarya al-As
Faris	53.93868	29.25944	villages	localite	Ḫayār	خيار	KHAYAR_539E292N_S_FARI	Ḫayār, Ḫayr, Ḫayraŧ	خيار، خير، خيرة	Khayar, Khayr, Khayra	Khayar, Khayr, Khayra
Faris	53.94661	28.14336	villages	village	Ǧuwaym Abū Aḥmad	جويم أبو أحمد	JUWAYMABUAHMAD_539E281N_S_FARI	Ǧuwaym Abū Aḥmad	جويم أبو أحمد	Juwaym Abu Ahmad	Juwaym Abu Ahmad
Faris	53.97836	29.33096	waters	lac	Buḥayraŧ al-Baḫtikān	بحيرة ﭐلبختكان	BUHAYRABAKHTIKAN_539E293N_W_FARI	Buḥayraŧ al-Baḫtikān	بحيرة ﭐلبختكان	Buhayra al-Bakhtikan	Buhayra al-Bakhtikan
Faris	53.98932	32.27744	towns	cite	Maybuḏ	ميبذ	MAYBUDH_539E322N_S_FARI	Maybuḏ	ميبذ	Maybudh	Maybudh
Faris	54.04351	29.10684	towns	ville	al-Iṣbahānāt	ﭐلإصبهانات	ISBAHANAT_540E291N_S_FARI	al-Iṣbahānāt, Iṣṭahbānān	ﭐلإصبهانات، إصطهبانان	al-Isbahanat, Istahbanan	al-Isbahanat, Istahbanan
Faris	54.07735	28.88371	towns	canton/cite	al-Fustuǧān	ﭐلفستجان	FUSTUJAN_540E288N_S_FARI	al-Fustuǧān, al-Fustukān, al-Bustaǧān	ﭐلفستجان، ﭐلفستكان، ﭐلبستجان	al-Fustujan, al-Fustukan, al-Bustajan	al-Fustujan, al-Fustukan, al-Bustajan
Faris	54.09036	29.95166	waystations	etape	Ḫawaristān	خورستان	KHAWARISTAN_540E299N_S_FARI	Ḫawaristān	خورستان	Khawaristan	Khawaristan
Faris	54.18928	28.85635	towns	cite	Ǧāh Zandāyaŧ	جاه زنداية	JAHZANDAYA_541E288N_S_FARI	Ǧāh Zandāyaŧ	جاه زنداية	Jah Zandaya	Jah Zandaya
Faris	54.21531	28.26649	waystations	etape	Karb	كرب	KARB_542E282N_S_FARI	Karb	كرب	Karb	Karb
Faris	54.24655	28.98623	towns	cite	Iyǧ	إيج	IYJ_542E289N_S_FARI	Iyǧ, Iyk	إيج، إيك	Iyj, Iyk	Iyj, Iyk
Faris	54.27518	29.21368	capitals	cheflieu	Nayrīz	نيريز	NAYRIZ_542E292N_S_FARI	Nayrīz	نيريز	Nayriz	Nayriz
Faris	54.27518	29.21368	regions	territoire	Nayrīz	نيريز	NAYRIZ_542E292N_R_FARI	Nayrīz	نيريز	Nayriz	Nayriz
Faris	54.27779	28.83127	waystations	etape	Dārakān	داركان	DARAKAN_542E288N_S_FARI	Dārakān	داركان	Darakan	Darakan
Faris	54.29861	28.72175	towns	cite	al-Māḏawan	ﭐلماذون	MADHAWAN_542E287N_S_FARI	al-Māḏawan	ﭐلماذون	al-Madhawan	al-Madhawan
Faris	54.30902	29.77106	towns	cite?	Ṣahīh	صهيه	SAHIH_543E297N_S_FARI	Ṣahīh, Ṣāhik	صهيه، صاهك	Sahih, Sahik	Sahih, Sahik
Faris	54.34286	31.90975	regions	territoire	Yazd	يزد	YAZD_543E319N_R_FARI	Yazd, Kaṯaŧ	يزد، كثة	Yazd, Katha	Yazd, Katha
Faris	54.34286	31.90975	towns	cite	Yazd	يزد	YAZD_543E319N_S_FARI	Yazd, Kaṯaŧ	يزد، كثة	Yazd, Katha	Yazd, Katha
Faris	54.39753	28.80847	villages	localite	al-Murayziǧān	ﭐلمريزجان	MURAYZIJAN_543E288N_S_FARI	al-Murayziǧān	ﭐلمريزجان	al-Murayzijan	al-Murayzijan
Faris	54.40794	28.51610	capitals	cheflieu	Ḫasū	خسو	KHASU_544E285N_S_FARI	Ḫasū	خسو	Khasu	Khasu
Faris	54.40794	28.51610	regions	territoire	Rūbanǧ	روبنج	RUBANJ_544E285N_R_FARI	Rūbanǧ	روبنج	Rubanj	Rubanj
Faris	54.41315	30.11392	towns	cite	Harāŧ	هراة	HARA_544E301N_S_FARI	Harāŧ	هراة	Hara	Hara
Faris	54.43137	28.33754	towns	cite	Yazdaḫawāst	يزدخواست	YAZDAKHAWAST_544E283N_S_FARI	Yazdaḫawāst	يزدخواست	Yazdakhawast	Yazdakhawast
Faris	54.54591	28.75143	capitals	capitale	Darābaǧird	درابجرد	DARABAJIRD_545E287N_S_FARI	Darābaǧird	درابجرد	Darabajird	Darabajird
Faris	54.62400	31.76601	towns	cite	al-Fahraǧ	ﭐلفهرج	FAHRAJ_546E317N_S_FARI	al-Fahraǧ	ﭐلفهرج	al-Fahraj	al-Fahraj
Faris	54.67346	29.16368	towns	cite	Kadruwā	كدروا	KADRUWA_546E291N_S_FARI	Kadruwā	كدروا	Kadruwa	Kadruwa
Faris	54.70209	30.12067	waystations	etape	Rāḏān	راذان	RADHAN_547E301N_S_FARI	Rāḏān, Dāḏān	راذان، داذان	Radhan, Dadhan	Radhan, Dadhan
Faris	54.75943	26.77937	regions	region	Sīf ʿUmāraŧ	سيف عمارة	SIFUMARA_547E267N_R_FARI	Sīf ʿUmāraŧ	سيف عمارة	Sif Umara	Sif Umara
Faris	54.79060	28.60070	waystations	etape	Ǧarmwaŧ	جرموة	JARMWA_547E286N_S_FARI	Ǧarmwaŧ	جرموة	Jarmwa	Jarmwa
Faris	54.85047	29.41342	waystations	etape	Zarūdūwaŧ	زرودووة	ZARUDUWA_548E294N_S_FARI	Zarūdūwaŧ	زرودووة	Zaruduwa	Zaruduwa
Faris	54.90122	26.57451	waystations	citadelle	Ḥiṣn Ibn ʿUmāraŧ	حصن إبن عمارة	HISNIBNUMARA_549E265N_S_FARI	Ḥiṣn Ibn ʿUmāraŧ, Qalʿaŧ Ibn ʿUmāraŧ	حصن إبن عمارة، قلعة إبن عمارة	Hisn Ibn Umara, Qala Ibn Umara	Hisn Ibn Umara, Qala Ibn Umara
Faris	55.05872	30.13418	towns	cite	Šābābak	شابابك	SHABABAK_550E301N_S_FARI	Šābābak, Šābāwak, Šahrbābāk	شابابك، شاباوك، شهرباباك	Shababak, Shabawak, Shahrbabak	Shababak, Shabawak, Shahrbabak
